Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1897,5180.975545757912,214.4406568304472,1482.572381964569,4633.579353707754,200.92918322629072,1418.730762740722,483.40505993313195,2.0108033527114397,14.197980246110045,63.99113211702588,11.50067025144506,49.64363897773726,125.84950340599516,12.61097029312947,57.422353576601154
1898,5308.758207333822,227.62639616292495,1541.5389303515524,4737.015978972753,213.36492908734152,1475.166166545517,505.19475360190523,2.135490996296832,14.764394880520028,66.54747475916399,12.125976079286565,51.608368925515485,127.78266157590951,13.185739332477738,58.96654838698328
1899,5435.191733502967,241.48802207434306,1602.451751344489,4841.696275498288,226.43928521244266,1533.4273320660513,524.2810455793677,2.26511158088669,15.339140489921196,69.21441242531158,12.783625281013746,53.68527878851654,126.4335261691449,13.861625911418116,60.91282099293653
1900,5546.09879895274,256.18915081720155,1667.2288236731551,4920.001717851512,240.30570689297005,1595.3541515702034,554.1163302161445,2.4079905597773394,15.987170448003692,71.98075088508314,13.475453364454152,55.8875016549482,110.90706544977365,14.701128742858486,64.77707232866624
1901,6554.198691674651,321.65923500662063,2058.71717426408,5896.762083053154,304.8534918428994,1983.9367233967719,582.5855691363789,2.5581608984114848,16.64809322023986,74.8510394851174,14.24758226530971,58.13235764706832,1008.0998927219107,65.47008418941908,391.4883505909247
1902,7503.542857250875,388.9532605598156,2453.3876404905354,6751.857099335585,370.69478632355845,2372.4122986374878,673.8458295200616,3.2004801877931155,20.48277677269145,77.83992839522809,15.057994048464028,60.492565080356435,949.3441655762244,67.29402555319496,394.6704662264556
1903,8448.596455391504,457.17730770675325,2846.1050630720356,7553.041484398058,437.3866096695274,2758.829130225439,814.5981789886407,3.877936881260444,24.46020293415093,80.95679200480366,15.912761155965438,62.81572991244517,945.0535981406283,68.22404714693766,392.71742258150016
1904,9376.206083233621,526.8475217776905,3240.5444199613053,8353.640816154319,505.47367988477714,3146.7804426933258,938.3656020239281,4.561794207211288,28.39903513495778,84.1996650553726,16.81204768570205,65.36494213302143,927.6096278421173,69.67021407093728,394.4393568892697
1905,10290.700641489864,597.427955499241,3633.346940557845,9138.410880027453,574.4144757816231,3533.0784596467943,1064.726239466833,5.256156285765275,32.32929067204491,87.5635219955759,17.757323431852573,67.93919023900574,914.4945582562432,70.58043372155043,392.8025205965396
1906,11175.801871123193,669.6837280898479,4029.551788002005,9910.580358041198,644.9731124643383,3922.587653457328,1174.1546514689423,5.958453828999333,36.2380337593075,91.06686161305574,18.752161796510325,70.7261007853695,885.1012296333283,72.25577259060697,396.20484744416035
1907,11985.730682852902,741.9143682546937,4418.298848441321,10653.960267113785,715.4755567572486,4304.895318873027,1237.0631257116263,6.6404491514291735,39.95445853770909,94.70729002748894,19.798362346015953,73.44907103058439,809.9288117297092,72.2306401648458,388.74706043931565
1908,12905.869127502237,816.020760844347,4811.756134052884,11325.293343661842,787.6983254271531,4691.074546555944,1482.08081869948,7.4256831693716,44.223063807756546,98.49496514091625,20.896752247822278,76.45852368918355,920.1384446493357,74.1063925896533,393.45728561156284
1909,13707.571091386306,891.5436118100723,5206.547796215196,12099.447229881587,861.3746127352539,5079.128191842247,1505.6951405555747,8.1170900612824,47.862730519843424,102.42872094914456,22.05190901353587,79.55687385310462,801.7019638840684,75.5228509657253,394.7916621623126
1910,14563.88936497897,968.2417634326465,5601.215562875625,12760.791420085327,936.0755633143134,5466.512301825207,1696.5652384728241,8.900080945951403,51.9748660097722,106.53270642081648,23.26611917238179,82.72839504064561,856.3182735926639,76.69815162257419,394.66776666042915
1911,16363.495432890835,1133.061586357395,6498.747029417062,14471.637100082517,1097.9291544392865,6351.537476564096,1781.0686501535438,10.587912988915908,61.25124364881592,110.78968265477381,24.54451892919269,85.95830920415055,1799.6060679118655,164.81982292474856,897.5314665414362
1912,18132.153132145708,1298.622091495492,7389.564809128967,15922.396570978188,1259.1861988880635,7222.384261782864,2094.5335680843095,13.552940170413361,77.73635215674702,115.22299308320939,25.882952437015145,89.4441951893576,1768.6576992548726,165.56050513809691,890.8177797119051
1913,19849.15019887211,1464.176245389844,8269.614782837507,17348.6253228747,1420.0498075371213,8080.806854832967,2380.6874821643373,16.832867507545505,95.78759168833807,119.83739383307135,27.293570345177443,93.02033631620293,1716.9970667264024,165.5541538943521,880.0499737085402
1914,21405.12906040724,1628.5353884881324,9131.536807167846,18726.814375562997,1579.4281216022716,8919.98570794348,2553.68432038261,20.334738500271563,114.84256505017868,124.63036446163488,28.772528385588835,96.70853417418755,1555.978861535128,164.3591430982883,861.9220243303389
1915,23019.99038413698,1793.6836788365397,9987.91413820357,19953.43828086469,1738.9992375746958,9750.715368365973,2936.934559734927,24.356699970207984,136.57007064212976,129.61754353736228,30.327741291636315,100.62869919546824,1614.8613237297432,165.14829034840727,856.3773310357246
