Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1914,21407.851245586025,1624.8561936195608,3048.3722625664577,18729.163403177172,1575.7807124467236,2981.3342687605627,2554.004645818969,20.287779027809897,38.38392637687298,124.68319658988442,28.78770214502716,28.654067429022152,1556.211237128584,165.04745713876832,286.34243592859957
1915,23022.9494332126,1791.035957107035,3333.3222586470947,19955.975848089845,1736.3748359630329,3257.4727099065626,2937.3080627260565,24.319942183732035,45.62468099007809,129.6655223966958,30.34117896027053,30.224867750453843,1615.098187626576,166.17976348747425,284.949996080637
1916,24514.297008647074,1955.4713874507495,3611.5749736046373,21236.424288196544,1895.0132969237839,3526.7518126508326,3143.0118408657636,28.481301159608485,53.00568637400089,134.86087958476247,31.97678936735749,31.81747457980377,1491.3475754344727,164.43543034371442,278.2527149575426
1917,26086.08147747104,2120.5630384535953,3887.917597903319,22399.97007690189,2053.671091999013,3793.0674124879524,3545.8505680465764,33.19511686600025,61.31036100605309,140.26083252257305,33.69682958858189,33.53982440931318,1571.7844688239675,165.09165100284577,276.3426242986816
1918,27576.0544136016,2286.580497807474,4163.048705445506,23633.167839285612,2213.014925687144,4057.9075539051237,3797.018898768144,38.065203604348255,69.79847964606911,145.86767554784237,35.50036851598134,35.34267189431282,1489.972936130558,166.01745935387862,275.13110754218724
1919,29095.907620603968,2451.552476014571,4432.704232288003,24787.263753506562,2370.7734291053694,4316.48928327408,4156.947902136852,43.38644781105413,78.99410998815516,151.69596496055505,37.39259909814706,37.2208390257685,1519.8532070023684,164.97197820709698,269.65552684249724
1920,30223.560720779806,2610.9270765795363,4688.55726917145,25830.622100276876,2522.930466606859,4561.464014198204,4235.171745368644,48.61748000833407,87.91556436089326,157.76687513429007,39.37912996434291,39.17769061235287,1127.6531001758376,159.37460056496548,255.8530368834463
1921,29588.33321069305,2507.5017260651452,4469.705043082679,24921.70328389574,2414.30052808209,4335.3114501147775,4502.556850373073,52.040805619527994,93.44863982395897,164.07307642424277,41.16039236352777,40.944953143942335,-635.2275100867555,-103.42535051439108,-218.8522260887703
1922,29045.941710587413,2406.717844174097,4256.04293903469,24437.27549930498,2313.512510557725,4123.776643087838,4438.034105124853,50.18848684941383,89.45968905594553,170.63210615758024,43.01684676695885,42.8066068909055,-542.3915001056375,-100.78388189104817,-213.6621040479895
1923,28325.48135888922,2306.38306491511,4043.9991942012966,24022.684479141895,2213.5028349492604,3914.535730613455,4125.332585574385,47.92330470945055,84.75141104507348,177.46429417293746,44.95692525639901,44.7120525427674,-720.4603516981915,-100.33477925898706,-212.04374483339325
