Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1905,12135.359449202559,836.9230138148581,1732.6032177940801,10799.871689835021,807.5580190063756,1695.2841952595106,1247.9039372517243,7.331167774483363,15.390117574672194,87.58382211581372,22.033827033999206,21.928904959897046,1146.051536954672,102.43606516973364,190.69037856674618
1906,13255.077925708276,942.1391537693183,1925.372518005529,11779.363723638615,910.526866776482,1884.9280027818286,1384.627659566809,8.346407711306936,17.27832334412451,91.08654250285271,23.265879281529514,23.166191879576267,1119.7184765057173,105.21613995446023,192.7693002114488
1907,14293.237942696122,1048.60181502486,2117.208929191393,12731.294420107419,1014.6957114993173,2073.683122712161,1467.220725583594,9.345478623863851,19.098889525548937,94.72279700510742,24.560624901678683,24.426916953682962,1038.1600169878457,106.46266125554155,191.8364111858641
1908,15469.111520322866,1159.2776672174525,2314.122193008183,13603.19711354275,1122.8467286488406,2267.0855954963044,1767.4127971424837,10.505108640188189,21.210357450970168,98.50160963762842,25.925829928423955,25.826240060908216,1175.873577626744,110.67585219259263,196.91326381678982
1909,16510.647392619925,1270.0112487612416,2507.811613481116,14603.459535298667,1231.1400334135876,2457.62799085483,1804.742153725079,11.514732251790532,22.985954092269022,102.44570359617974,27.356483095863624,27.197668534017208,1041.5358722970595,110.73358154378911,193.6894204729333
1910,17623.788665773467,1383.9378587316264,2704.453011850471,15473.73572461175,1342.406534281396,2650.721823306983,2043.4977316005316,12.66878489418588,25.01583815053227,106.55520956118261,28.86253955604423,28.715350392955692,1113.141273153542,113.92660997038479,196.64139836935465
1911,19949.247707336224,1627.3031895333756,3150.7893974930334,17683.15026948215,1581.7285181813602,3090.961943776391,2155.2743709397027,15.125675238051734,29.558097990478377,110.82306691436901,30.44899611396338,30.269355726164022,2325.459041562757,243.36533080174922,446.3363856425626
1912,22254.836495527503,1875.1248965981417,3600.3877798443123,19586.061797465973,1823.5439624755002,3530.7294465655245,2553.5112074561744,19.467589043326367,37.69297110643816,115.26349060535887,32.11334507931455,31.965362172349664,2305.5887881912786,247.8217070647661,449.5983823512788
1913,24513.678037125264,2124.0842317841493,4047.169185971729,21471.839986219846,2065.923375583504,3966.829816299352,2921.981205231894,24.294281172904935,46.648041288085025,119.85684567352135,33.866575027740815,33.69132838429249,2258.8415415977615,248.9593351860076,446.78140612741663
1914,26588.944177806705,2374.067045170556,4491.122199917651,23310.48988336166,2308.873292908076,4399.42154055968,3153.7972462857115,29.494510749610463,56.20004628173911,124.65704815932959,35.69924151286964,35.50061307623338,2075.2661406814404,249.98281338640663,443.9530139459225
1915,28749.67513471117,2625.3886797445775,4932.30851079464,24971.844532722185,2552.2857459319594,4827.786086520024,3648.1905267791735,35.47367519924524,67.1003690858728,129.64007520981096,37.62925861337241,37.422055188742405,2160.7309569044664,251.32163457402157,441.1863108769885
1916,30768.73621612971,2881.3024026456774,5377.78003540568,26709.108361434628,2799.8831543733695,5259.842346966941,3924.804232036764,41.76303586723329,78.45576850207367,134.8236226583116,39.65621240507445,39.48191993666645,2019.0610814185384,255.91372290109985,445.47152461103997
1917,32899.52902285813,3139.920222922808,5824.041725446366,28308.790282542872,3049.2188003633296,5691.128206169784,4450.518844230159,48.91888297151786,91.30326582675893,140.21989608510023,41.78253958796043,41.610253449823645,2130.7928067284192,258.6178202771307,446.2616900406865
1918,34938.7211642763,3398.8229339724376,6266.1851272352305,30004.111710117424,3298.485396232319,6117.932374388784,4788.7657472913015,56.31677417706197,104.45467375800469,145.84370686757774,44.020763563056406,43.79807908844155,2039.1921414181706,258.9027110496295,442.14340178886414
1919,37025.93810507995,3658.6414722559707,6705.640484734416,31607.428083352243,3547.8202913458667,6540.691266759416,5266.831921231827,64.4518780610996,118.82220669090262,151.67810049588007,46.36930284900358,46.12701128409697,2087.21694080365,259.81853828353314,439.4553574991851
1920,38818.055725637074,3919.9150368150017,7143.364492265907,33270.88834823866,3798.5186133771927,6961.774247401807,5389.425706180824,72.55790456435008,133.0041795273604,157.74167121758327,48.838518873458796,48.586065336738685,1792.1176205571246,261.273564559031,437.7240075314912
1921,37679.68671602651,3767.351384277653,6823.374586776468,31732.725219454223,3638.18608088392,6630.227486190162,5782.92228173707,78.12259332710853,142.37055336213234,164.03921483521677,51.04271006662443,50.776547224173754,-1138.3690096105638,-152.56365253734884,-319.98990548943857
1922,36658.811637829574,3617.6339038169904,6508.508974194318,30836.545162395483,3488.881616654137,6318.854992762859,5651.678096409696,75.40664457123518,136.57203221283132,170.58837902439745,53.34564259161833,53.08194921862802,-1020.8750781969356,-149.7174804606625,-314.8656125821499
1923,35410.206628180356,3470.4290545559766,6198.900787360989,30026.23399230018,3342.5728600921666,6013.669473494864,5206.572116160646,72.11020096669758,129.73446875561953,177.4005197195268,55.7459934971125,55.49684511050546,-1248.6050096492181,-147.2048492610138,-309.60818683332946
1924,34265.19683656354,3323.6889182525338,5891.10862960328,29018.42780578518,3195.9689165701834,5709.038907206614,5062.277204183435,69.457605232979,124.07385085022207,184.49182659492175,58.26239644937127,57.99587154644509,-1145.009791616816,-146.7401363034428,-307.792157757709
1925,33059.02874366244,3175.6059230661463,5581.245712144887,28083.747207861485,3048.240609476732,5402.846257439714,4783.421135732301,66.47592813961795,117.82508849280777,191.86040006865863,60.889385449795995,60.57436621236537,-1206.1680929010981,-148.0829951863875,-309.862917458393
1926,31715.187384060468,3026.8798465392692,5271.088668259226,27086.294147562683,2899.9274671084313,5096.494889132356,4429.342928978649,63.325718427414586,111.29216298563568,199.5503075191402,63.62666100342391,63.301616141235726,-1343.8413596019745,-148.72607652687702,-310.15704388566064
1927,30454.17356431233,2876.4216630083138,4959.190394680052,25962.36905028662,2749.297372738532,4787.511349134526,4284.265551386306,60.62111291625129,105.56306820845313,207.53896263939995,66.50317735353012,66.11597733707306,-1261.0138197481392,-150.45818353095547,-311.8982735791742
1928,29169.926982142002,2726.232468920247,4649.393452952975,24891.2721478262,2599.000487449125,4480.758247438766,4062.8225175093294,57.73279506838461,99.53314703078533,215.8323168064706,69.49918640273673,69.10205848342248,-1284.2465821703263,-150.18919408806687,-309.79694172707696
1929,27558.06728966126,2577.0893880925605,4343.4169745537265,23784.406992369768,2450.296648694739,4178.7557092091765,3549.1979717235313,54.17201739978862,92.38539631898553,224.46232556795553,72.6207219980329,72.27586902556614,-1611.8596924807425,-149.1430808276864,-305.97647839924866
1930,25845.81097028988,2424.98226866037,4034.696364094317,22392.233705595456,2298.0478928189136,3873.1736569694413,3220.1403209884693,51.05152017312037,86.04320375596069,233.43694370595287,75.88285566833709,75.47950336891502,-1712.2563193713795,-152.1071194321903,-308.7206104594097
1931,25466.410029334165,2437.8759436927216,4002.8459856288778,22328.31488128819,2310.5539966426218,3844.159788293141,2895.310467505935,47.83985114165665,79.59304664764821,242.78468054004372,79.48209590844286,79.09315068808787,-379.40094095571476,12.893675032351439,-31.850378465439007
1932,25215.6565830147,2453.100138208206,3973.9462781625302,22038.364779044023,2321.414619631582,3811.60352091475,2924.804764260932,48.424977328209565,79.51049007941268,252.48703970974358,83.26054124841437,82.83226716836865,-250.75344631946427,15.224194515484214,-28.899707466347536
1933,25175.145669802194,2469.4252935094246,3945.6653918388383,21858.17051772226,2332.926241318037,3779.093535546577,3054.39530711291,49.31218482426568,79.88051897764886,262.5798449670246,87.1868673671223,86.69133731461248,-40.51091321250715,16.32515530121873,-28.280886323691902
1934,24926.97343787969,2492.2741302861396,3927.188694319053,21859.11426642152,2351.836926269251,3757.7389860774724,2794.763088970753,49.12498399009213,78.49135519052865,273.0960824874126,91.3122200267969,90.95835305105108,-248.17223192250458,22.84883677671496,-18.476697519785375
1935,24866.474564953023,2465.1407340491974,3857.4210683075808,21678.605140045755,2368.439737773934,3732.1054913405715,2903.844588560497,50.11392963880678,78.96779851085986,284.02483634677327,46.58706663645606,46.34777845614936,-60.49887292666608,-27.13339623694219,-69.7676260114722
1936,24736.964855162605,2440.9976565870575,3792.212613901993,21660.092878077317,2342.807116553122,3666.338216054188,2781.496327383906,49.40303002015978,77.31247513806035,295.3756497013846,48.78751001377581,48.56192270974495,-129.50970979041813,-24.1430774621399,-65.20845440558787
1937,24423.09463882518,2416.2451178865253,3725.251471582576,21580.361672732557,2316.8943616608885,3599.4467529755398,2535.5385513366596,48.267766062132615,74.98712789873636,307.1944147559705,51.08299016350426,50.8175907082992,-313.8702163374255,-24.752538700532114,-66.96114231941692
1938,24237.474707075602,2394.598351727667,3662.515252868811,21338.297754058047,2292.8644585973166,3534.8897864501687,2579.7051192373333,48.24757847350852,74.38288457368907,319.4718337802213,53.48631465684209,53.24258184495387,-185.61993174957752,-21.646766158858554,-62.73621871376508
1939,24019.61080456038,2372.851028705799,3599.2046065174295,21206.660774604487,2269.1696533757154,3470.566564737413,2480.695220799952,47.676009142945176,72.9177578351055,332.25480915594204,56.00536618713805,55.72028394491125,-217.86390251522243,-21.747323021867942,-63.310646351381365
1940,23541.409868602674,2351.527875129562,3537.247513066829,20833.13226197493,2245.771835507358,3407.4057436155535,2362.7572162454862,47.120632051414916,71.48853600626404,345.5203903822564,58.63540757078913,58.353233445011185,-478.20093595770595,-21.32315357623702,-61.957093450600496
1941,24962.064017173965,2531.2612834873817,3775.880313517513,22153.29069431956,2420.28119478696,3640.4449416828825,2449.449385223225,49.06168669183395,73.79570999122632,359.3239376311769,61.918402008587414,61.63966184340389,1420.6541485712914,179.73340835781983,238.63280045068404
1942,26469.52690480164,2715.533636559689,4018.3419869299114,23290.806455732974,2594.494845559843,3870.253927886893,2805.027072912266,55.656331164182156,83.02353526297698,373.69337615639876,65.38245983566404,65.06452378004201,1507.4628876276765,184.2723530723074,242.46167341239834
1943,28008.993451122802,2904.9154085611,4264.730440999609,24494.151146034215,2773.4002452272357,4103.555362871009,3126.2245690321174,62.49535301952174,92.46885352343476,388.6177360564667,69.0198103143428,68.70622460516569,1539.4665463211604,189.3817720014108,246.38845406969722
1944,30653.961914703985,3534.1178904104045,4948.823603662954,25711.139530758606,2954.04588945387,4336.559321661534,3438.6798110306786,69.64396803021569,102.23781554550081,1504.1425729146965,510.4280329263191,510.0264664559191,2644.9684635811827,629.2024818493046,684.0931626633455
1945,33455.22186451611,4189.985898547152,5660.828179269282,27918.90169674397,3586.391945562349,5022.04595301171,4016.004288534664,88.79756343168677,124.34375574069568,1520.315879237478,514.7963895531163,514.4384705168784,2801.259949812127,655.8680081367474,712.0045756063282
1946,36056.88136787086,4866.952551878246,6392.418437184262,30236.48345049873,4239.619290616251,5727.488866629605,4283.310528819143,108.12821534126974,146.07517965265978,1537.0873885529916,519.2050459207248,518.8543909019971,2601.659503354749,676.9666533310938,731.5902579149797
1947,38784.20953917328,5562.102974769392,7140.874799453285,32342.11949589317,4907.865668845046,6446.043456417236,4887.524511883037,130.8593312031178,171.87205040424377,1554.565531397076,523.3779747212285,522.9592926318059,2727.328171302419,695.1504228911463,748.456362269023
1948,41607.34330133835,6275.641880703738,7906.863267690679,34530.010117281934,5592.439403378485,7180.039690144738,5504.590113369891,155.35432065116063,199.45682158611208,1572.743070686531,527.8481566740921,527.3667559598302,2823.1337621650673,713.5389059343461,765.988468237394
1949,44548.007845472624,7010.492686188623,8693.18445221947,36771.74281678789,6295.46551952237,7931.314142183219,6184.579167546183,182.00774459714444,229.30164484797692,1591.68586113856,533.0194220691083,532.5686651882746,2940.664544134277,734.8508054848853,786.3211845287906
1950,47722.90981905546,7765.712622474916,9500.444434763864,39084.95489163081,7016.114905591723,8700.565734512154,7026.601825474243,211.4605400055109,262.22864838018467,1611.3531019504028,538.1371768776817,537.650051871524,3174.9019735828333,755.219936286293,807.259982544394
1951,53058.135396251084,9003.372937207849,10892.527001858583,43791.90636821201,8212.121062035421,10046.283812025129,7634.385403992977,248.7780889842213,304.34223622237545,1631.8436240461037,542.4737861882068,541.90095361108,5335.225577195626,1237.6603147329324,1392.0825670947197
1952,58358.70124189096,10282.626010252587,12324.320884482697,48025.318367802785,9428.793722991559,11406.766153737426,8680.276993620024,306.14463980500756,370.36766505566504,1653.105880468148,547.6876474560191,547.1870656896072,5300.565845639874,1279.253073044738,1431.7938826241134
1953,63517.41199745865,11595.713058953554,13787.840160508218,52168.65959968758,10673.913205298453,12793.278075752225,9673.513661304572,368.9493867108457,442.2063407567416,1675.2387364665044,552.8504669442551,552.3557439992499,5158.710755567692,1313.087048700967,1463.5192760255213
1954,69468.05828874638,12935.60371672006,15275.248731617794,56129.67083199482,11931.689885751186,14187.591073739904,11640.157730814115,446.0865219243079,530.427225076219,1698.2297259374582,557.8273090445654,557.2304328016701,5950.646291287732,1339.8906577665057,1487.4085711095759
1955,74117.62566391574,13995.866578590148,16479.32387893661,60729.63329551244,13217.340742037934,15607.790132827871,12765.789047924192,520.8741722362972,615.0779437816836,622.2033204790964,257.6516643159185,256.45580232705663,4649.567375169354,1060.2628618700892,1204.0751473188175
1956,78289.23157392947,15075.646548041088,17701.762442779196,64136.71694610574,14218.936742943528,16741.90900932514,13505.429136796174,587.236298669562,691.4340261185683,647.0854910275401,269.4735064279982,268.4194073354864,4171.605910013735,1079.7799694509395,1222.4385638425847
1957,82098.23657180325,16141.813233720786,18903.0860793888,67090.48534908098,15201.830753915716,17849.90205812325,14334.798424417666,658.2098524119074,772.8662152233201,672.9527983046055,281.7726273931644,280.3178060422315,3809.0049978737807,1066.1666856796983,1201.3236366096025
1958,87169.6640964189,17248.700520844315,20147.225840800795,69699.86066395219,16201.274432796392,18972.355654847943,16769.937502306293,752.7298890730978,881.4775175105837,699.865930160407,294.69619897482625,293.392668442268,5071.427524615647,1106.887287123529,1244.139761411996
1959,91318.08283218872,18346.465623362536,21375.991316575677,73339.51966559891,17211.452758700496,20103.563967368227,17250.659036369376,826.8340709465322,965.7704011807143,727.904130220427,308.17879371550634,306.65694802673113,4148.418735769825,1097.7651025182204,1228.7654757748824
1960,100642.07936815417,20782.85451767732,24159.82786488229,81481.09074617381,19546.587975992952,22774.617070026277,18404.01175471974,914.0085966225624,1064.9636170195113,756.9768672606212,322.2579450618055,320.24717783650306,9323.996535965445,2436.388894314783,2783.836548306612
1961,109791.29929386244,23230.457530774438,26947.36355413983,87567.09419144416,21785.29329755103,25324.07871230085,21436.919907060652,1107.0025375501666,1286.8231339712368,787.2851953576152,338.1616956732439,336.46170786774235,9149.219925708268,2447.6030130971194,2787.53568925754
1962,117754.25504252924,25648.164660930033,29693.69625451824,94010.99335252655,24001.17661608886,27841.854258602292,22924.475992382133,1292.1106292889644,1498.8746761081309,818.7856976205895,354.8774155522139,352.9673198078213,7962.955748666805,2417.707130155595,2746.3327003784107
1963,126714.88001471772,28078.977854374723,32448.457046276824,99402.5669744149,26182.318070079193,30313.207729568483,26460.779145449316,1524.2756673495803,1764.7667719038866,851.5338948534971,372.38411694595106,370.4825448044575,8960.624972188481,2430.81319344469,2754.7607917585847
1964,135329.02815944765,30504.02393121785,35189.462912849165,105589.79203951494,28363.768769002658,32778.76041234386,28853.6472339177,1749.5615832647134,2021.891393612977,885.5888860150069,390.69357895047267,388.8111068923313,8614.14814472993,2425.046076843126,2741.005866572341
1965,143584.98809921966,32898.06399611187,37885.35691385429,111425.73885689896,30501.473399423754,35185.941447448036,31238.270228101617,1986.7083662004895,2291.830408678102,920.9790142190906,409.8822304876332,407.58505772814686,8255.959939772001,2394.040064894023,2695.894001005123
1966,150399.21074031366,35314.840919176284,40601.453914613165,116905.23689762934,32666.037548989207,37617.93410107736,32536.14723335067,2218.816050825979,2555.1699026001743,957.8266093336722,429.9873193611037,428.34991093562905,6814.222641094006,2416.7769230644117,2716.0970007588767
1967,158829.09756310674,37756.08774789175,43339.39326251498,121160.27908947918,34779.49818993908,39986.57511103154,36672.74195007513,2525.529257930132,2903.643543555908,996.0765235524177,451.0603000225371,449.1746079275431,8429.88682279308,2441.2468287154625,2737.939347901818
