Year,Mean_White_Wealth,Mean_Black_Wealth,Mean_Black_40_Wealth,Mean_White_Land,Mean_Black_Land,Mean_Black_40_Land,Mean_White_Invest,Mean_Black_Invest,Mean_Black_40_Invest,Mean_White_Income,Mean_Black_Income,Mean_Black_40_Income,Diff_White_Wealth,Diff_Black_Wealth,Diff_Black_40_Wealth
1899,5435.634303122492,242.06559485976632,654.2440846720489,4842.066715134466,227.00486479409383,635.101096968322,524.3211584796262,2.270769171878947,6.353026809933325,69.24642950839882,12.789960893793534,12.789960893793534,126.46992110380961,13.858610731350552,19.44226231655489
1900,5546.59974051025,256.55459819735114,674.2877541828389,4920.425905287487,240.66266004016762,654.2511843301871,554.1632568745197,2.411575842965451,6.556207538433565,72.01057834824324,13.480362314218073,13.480362314218073,110.96543738775745,14.489003337584819,20.043669510789982
1901,6554.8229485895645,321.8543117734988,826.9094246168837,5897.294697651131,305.04093970857855,805.8931792070614,582.638190146744,2.559733856613709,6.762607201515778,74.89006079168873,14.253638208306564,14.253638208306564,1008.2232080793146,65.29971357614767,152.62167043404486
1902,7504.29280362799,388.87347379798143,980.0402947139086,6752.500182293707,370.6065754005625,956.7131084030436,673.9100101985018,3.199718598146291,8.260006511592298,77.88261113578038,15.067179799272685,15.067179799272685,949.4698550384255,67.01916202448263,153.13087009702485
1903,8449.474557578447,457.37475374968295,1133.6366670974314,7553.796377947038,437.5740453658722,1107.8928095627039,814.6795945232435,3.879598714941793,9.822747865858565,80.99858510816664,15.921109668869018,15.921109668869018,945.1817539504573,68.50127995170152,153.59637238352286
1904,9377.208491771156,526.6472455095827,1287.6253503389357,8354.509049157086,505.26800676847876,1259.43986833288,938.4631307544861,4.559938050367034,11.366181315318979,84.23631185958472,16.819300690736934,16.819300690736934,927.7339341927091,69.27249175989976,153.9886832415043
1905,10291.835169209719,597.3603401794661,1441.9870119631116,9139.387865921783,574.3378269816778,1411.3058568669283,1064.840069161179,5.2554549140404765,12.914096812435819,87.60723412675513,17.767058283747758,17.767058283747758,914.6266774385622,70.71309466988339,154.3616616241759
1906,11177.070151130969,670.1253648227892,1596.6964153973174,9911.672978313396,645.4013982130006,1563.4908646855713,1174.2840995061458,5.9624104603839685,14.443994562341262,91.11307331142504,18.761556149404676,18.761556149404676,885.2349819212504,72.76502464332304,154.7094034342058
1907,11987.134102724931,743.0417891071737,1751.7167420770802,10655.169326201109,716.5820260755077,1715.9813852617137,1237.203513170959,6.650718479537062,15.926312263237158,94.76126335286253,19.80904455212901,19.80904455212901,810.063951593962,72.91642428438456,155.02032667976277
1908,12907.42591476979,816.736328495938,1907.273937576249,11326.619432338086,788.3945829763637,1868.747633822031,1482.2543568614788,7.432246834416737,17.616805069060142,98.55212557022529,20.909498685157576,20.909498685157576,920.2918120448594,73.69453938876427,155.55719549916876
1909,13709.280723852356,891.9399962699551,2063.156511976168,12100.906741457742,861.753658747442,2022.0363496584646,1505.8767669923898,8.12066196898993,19.05448676417988,102.49721540222701,22.065675553523207,22.065675553523207,801.8548090825661,75.20366777401716,155.88257439991912
1910,14565.754143705606,967.9864461509671,2219.5907554431287,12762.382968519316,935.8094483956329,2175.625750523099,1696.776837084506,8.897550760985569,20.6855579256801,106.59433810178479,23.27944699434849,23.27944699434849,856.4734198532497,76.046449881012,156.43424346696065
1911,16365.644575006017,1132.5025366056175,2579.460234521205,14473.490066713039,1097.3630970759964,2530.5002931208132,1781.296700425436,10.582454197622303,24.402956068392626,110.85780786754475,24.556985331998877,24.556985331998877,1799.8904313004114,164.51609045465034,359.86947907807644
1912,18134.594678338373,1296.9881108206257,2937.099511750018,15924.48778023025,1257.5537416952134,2880.2001877037937,2094.808659083131,13.535369619937986,31.000324540749613,115.2982390249922,25.898999505474364,25.898999505474364,1768.9501033323559,164.48557421500823,357.6392772288127
1913,19851.87393219867,1461.6050555399795,3292.464395839448,17350.96136481061,1417.4919134757054,3226.9030080447033,2381.008048531478,16.80254695709324,38.25079268756327,119.90451885658263,27.31059510718091,27.31059510718091,1717.2792538602953,164.6169447193538,355.36488408943023
1914,21408.115559262984,1627.033361072647,3645.3622791547523,18729.384100105555,1577.9282384490377,3570.601984892702,2554.0347411824555,20.315427883166027,45.97059952160804,124.69671797497321,28.78969474044292,28.78969474044292,1556.2416270643153,165.42830553266754,352.89788331530417
1915,23023.24609930225,1791.2527367324174,3996.2464972573907,19956.222236075882,1736.582597038167,3911.1194484855205,2937.3443284252858,24.32285211840205,54.77976119602256,129.6795348010781,30.347287575848018,30.347287575848018,1615.1305400392666,164.21937565977032,350.88421810263844
1916,24514.618801642813,1957.1465038423808,4344.804109367001,21236.697933715768,1896.6605186334834,4248.963933199243,3143.0523406738034,28.506058251111092,63.86024920997135,134.86852725323988,31.9799269577862,31.9799269577862,1491.3727023405627,165.8937671099634,348.5576121096101
1917,26086.432870921977,2121.1873398101156,4691.604812708403,22400.26411566111,2054.28359406634,4583.814253979297,3545.897113532924,33.205017223357764,74.0918302086874,140.27164172794224,33.698728520418136,33.698728520418136,1571.814069279164,164.0408359677349,346.80070334140237
1918,27576.437982135074,2285.52915022693,5036.34431047758,23633.486190679665,2211.982559722522,4916.282121620916,3797.070046640823,38.0474462814394,84.56304463369597,145.8817448145884,35.499144222968795,35.499144222968795,1490.0051112130968,164.3418104168145,344.7394977691765
1919,29096.330724572395,2448.915442374536,5379.453771668406,24787.608531416558,2368.180679093546,5246.052385311647,4157.005723113943,43.33899907061606,96.0056221463851,151.71647004189296,37.39576421037441,37.39576421037441,1519.8927424373214,163.38629214760567,343.10946119082655
1920,30224.190469983725,2608.390553240731,5711.8075163232115,25831.047891996535,2520.4394965013435,5565.1595429056015,4235.360125089094,48.56992970493546,107.26684638315716,157.78245289809587,39.38112703445282,39.38112703445282,1127.8597454113296,159.47511086619534,332.35374465480527
1921,29588.955335179442,2507.00540647038,5464.986635380854,24922.222561652197,2413.816234879867,5309.382856348756,4502.650667300149,52.030366567675664,114.44497400926103,164.0821062270943,41.158805022837434,41.158805022837434,-635.235134804283,-101.38514677035118,-246.8208809423577
1922,29046.558462484598,2407.852891903001,5220.406145068543,24437.789317618448,2314.620072550539,5067.454354444073,4438.127419258792,50.21251389065853,109.93148516266709,170.64172560736233,43.020305461802714,43.020305461802714,-542.3968726948442,-99.15251456737906,-244.58049031231076
1923,28326.068504057388,2306.977207202988,4976.916654243601,24023.19456886031,2214.075980822955,4827.435060531467,4125.420181518909,47.93571356834801,104.51608090045089,177.45375367817425,44.96551281168504,44.96551281168504,-720.4899584272098,-100.8756847000127,-243.48949082494164
1924,27687.91382282973,2209.1340980051646,4735.2622304364295,23453.83335591862,2116.0028366429215,4588.218474937593,4049.5220030179426,46.14443366365036,100.05692780024424,184.558463893166,46.986827698593416,46.986827698593416,-638.1546812276574,-97.84310919782365,-241.65442380717195
1925,27001.585012727894,2114.4636107071856,4494.728497871509,22944.41517802154,2021.1387879250385,4350.440863715306,3865.232492787892,44.22050530945703,95.18331668351345,191.9373419184637,49.10431747268977,49.10431747268977,-686.328810101837,-94.67048729797898,-240.53373256492068
1926,26203.43395722756,2018.9155689816826,4254.799368445889,22386.068296590856,1925.421994494836,4113.380914936264,3617.749346924472,42.174290975875806,90.09916999865327,199.61631371223274,51.31928351097063,51.31928351097063,-798.1510555003333,-95.54804172550303,-239.92912942561998
1927,25472.27233032469,1924.7773911739364,4015.84399144127,21724.95232609294,1830.6624501732167,3876.4909457557746,3539.7069571595043,40.48027473575804,85.71837942053405,207.6130470722439,53.63466626496193,53.63466626496193,-731.1616269028709,-94.13817780774616,-238.95537700461864
1928,24722.190454945256,1830.4311702398695,3777.1274662422397,21108.06379097727,1735.726215570427,3640.012321785386,3398.1983250087856,38.65620716397643,81.06639695138801,215.92833895920165,56.04874750546593,56.04874750546593,-750.0818753794338,-94.34622093406688,-238.71652519903046
1929,23695.13711569093,1736.6840150074645,3537.137007674332,20462.541973514693,1641.7319100482102,3403.1537816235705,3008.027694857512,36.378926601821654,75.410047693329,224.56744731872314,58.57317835743245,58.57317835743245,-1027.0533392543257,-93.74715523240502,-239.9904585679078
1930,22575.386497294676,1640.0457808384929,3296.045364279823,19573.08025035451,1544.458942687399,3164.4018808214487,2768.759711469762,34.37652461529429,70.43316992257498,233.54653547040505,61.2103135357994,61.2103135357994,-1119.7506183962541,-96.63823416897162,-241.091643394509
1931,22356.526651850996,1650.6036163882977,3270.1681763260303,19584.682297013478,1554.154465180233,3140.704510170433,2528.9495813749013,32.34039542810941,65.35491037564233,242.89477346261592,64.10875577995509,64.10875577995509,-218.85984544367966,10.55783554980485,-25.8771879537926
1932,22250.546962676035,1663.8634044422215,3246.8374304990393,19430.317306868303,1563.9247576531507,3114.3940648067937,2567.6361759800784,32.7868048717158,65.29152377489025,252.59347982765235,67.15184191735528,67.15184191735528,-105.9796891749611,13.259788053923785,-23.330745826991006
